cod_loc,localidad,estado,barriocomu,cod_polbar,objectid
13.0,Teusaquillo,LEGALIZADO,La Esmeralda,130029.0,2791
11.0,,LEGALIZADO,Los_Pinos,110349.0,2792
13.0,Teusaquillo,LEGALIZADO,Quesada,130045.0,2799
13.0,Teusaquillo,LEGALIZADO,Alfonso LÃ³pez,130002.0,2800
13.0,Teusaquillo,LEGALIZADO,La Magdalena,130030.0,2802
2.0,Chapinero,SIN LEGALIZAR,Ingemar - Arboretum,20035.0,2809
2.0,Chapinero,SIN LEGALIZAR,Siberia - Bosque CalderÃ³n Tejada,20099.0,2812
2.0,Chapinero,SIN LEGALIZAR,Siberia - El Capricho (Predio),20101.0,2813
2.0,Chapinero,SIN LEGALIZAR,S.C. Bosque CalderÃ³n,20059.0,2817
6.0,Tunjuelito,SIN LEGALIZAR,Tunal Sector I,60028.0,2822
6.0,Tunjuelito,SIN LEGALIZAR,Escuela_de ArtillerÃ­a,60007.0,2823
5.0,Usme,LEGALIZADO,La Fiscala Sector Norte,50116.0,2835
5.0,Usme,LEGALIZADO,Betania_,50017.0,2837
18.0,Rafael Uribe,LEGALIZADO,Villa Mayor,180181.0,2840
18.0,Rafael Uribe,SIN LEGALIZAR,Urb. Santa Lucia,180172.0,2846
5.0,Usme,SIN LEGALIZAR,S.C. Villa Israel,50231.0,2853
9.0,FontibÃ³n,SIN LEGALIZAR,La Primavera II,90066.0,2855
9.0,FontibÃ³n,LEGALIZADO,Las Brisas,90068.0,2860
13.0,Teusaquillo,SIN LEGALIZAR,Pablo VI Etapa I,130038.0,2862
13.0,Teusaquillo,LEGALIZADO,Banco Central,130004.0,2863
7.0,Bosa,LEGALIZADO,Siracusa I y II,70329.0,2864
16.0,Puente Aranda,LEGALIZADO,San Gabriel,160053.0,2868
16.0,Puente Aranda,LEGALIZADO,Camelia II Sector,160009.0,2870
16.0,Puente Aranda,SIN LEGALIZAR,GalÃ¡n - Urb. Los Bungaviles,160024.0,2871
16.0,Puente Aranda,LEGALIZADO,GalÃ¡n,160021.0,2874
16.0,Puente Aranda,SIN LEGALIZAR,Bosque de los Comuneros,160007.0,2879
5.0,Usme,LEGALIZADO,La Esperanza Sur,50111.0,2887
16.0,Puente Aranda,LEGALIZADO,EstaciÃ³n Central,160020.0,2890
4.0,San CristÃ³bal,SIN LEGALIZAR,S.C. Granada Sur,40150.0,2899
5.0,Usme,SIN LEGALIZAR,Chuniza I,50036.0,2903
5.0,Usme,LEGALIZADO,Marichuela III Sector,50148.0,2904
5.0,Usme,SIN LEGALIZAR,Marichuela II Etapa,50147.0,2907
5.0,Usme,LEGALIZADO,Puerta al Llano II,50170.0,2910
5.0,Usme,SIN LEGALIZAR,S.C. El Refugio I,50195.0,2913
10.0,EngativÃ¡,LEGALIZADO,Santa Librada Engativa Centro,100227.0,2915
10.0,EngativÃ¡,LEGALIZADO,El Muelle I,100058.0,2920
8.0,Kennedy,LEGALIZADO,Sumapaz,80272.0,2925
10.0,EngativÃ¡,LEGALIZADO,Villa Gladys,100251.0,2926
5.0,Usme,LEGALIZADO,Costa_Rica,50045.0,2934
5.0,Usme,SIN LEGALIZAR,Salazar Salazar,50233.0,2935
4.0,San CristÃ³bal,LEGALIZADO,CanadÃ¡ San LuÃ­s,40034.0,2937
4.0,San CristÃ³bal,LEGALIZADO,Santa Helena_,40195.0,2942
4.0,San CristÃ³bal,LEGALIZADO,Los Libertadores Bosque Diamante TriÃ¡ngulo,40104.0,2943
4.0,San CristÃ³bal,SIN LEGALIZAR,El ParaÃ­so Urb. Antioquia,40051.0,2945
2.0,Chapinero,LEGALIZADO,Bosques de Bellavista,20013.0,2950
2.0,Chapinero,SIN LEGALIZAR,San Isidro II_Sector,20093.0,2952
5.0,Usme,LEGALIZADO,El Uval,50085.0,2953
2.0,Chapinero,SIN LEGALIZAR,S.C. PÃ¡ramo I,20083.0,2962
11.0,,SIN LEGALIZAR,Urb. Camino Verde,110686.0,2963
2.0,Chapinero,SIN LEGALIZAR,Chico Alto,20019.0,2964
11.0,,SIN LEGALIZAR,S.C. PotosÃ­,110525.0,2049
11.0,,SIN LEGALIZAR,Los Alpes Cerro los Lagartos,110333.0,2052
11.0,,SIN LEGALIZAR,Urb. Monte Verde y Colina Linda,110743.0,2054
11.0,,SIN LEGALIZAR,Batan Lote Niza XII,110037.0,2055
11.0,,SIN LEGALIZAR,Chesnut Hill,110117.0,2058
11.0,,SIN LEGALIZAR,Urb. Kyra,110718.0,2059
11.0,,SIN LEGALIZAR,Cerros de Niza,110112.0,2062
11.0,,SIN LEGALIZAR,Prado Pinzon Urb. Tehorlu,110440.0,2063
11.0,,SIN LEGALIZAR,Casablanca Suba - Urb. ValparaÃ­so,110109.0,2067
11.0,,SIN LEGALIZAR,Casablanca Suba Cantabria,110110.0,2068
11.0,,SIN LEGALIZAR,Urb. Somondoco,110772.0,2075
11.0,,SIN LEGALIZAR,San Juan Suba,110582.0,2076
11.0,,SIN LEGALIZAR,Iberia - Altamira,110237.0,2081
11.0,,SIN LEGALIZAR,Costa Azul I Etapa,110137.0,2083
11.0,,SIN LEGALIZAR,Villa Monika,110811.0,2088
11.0,,LEGALIZADO,El Batan,110148.0,2096
11.0,,SIN LEGALIZAR,Iberia - Santa Ana,110240.0,2103
11.0,,SIN LEGALIZAR,El Cortijo (Finca),110158.0,2107
11.0,,SIN LEGALIZAR,Urb. Guasayalta,110075.0,2109
11.0,,SIN LEGALIZAR,Portales del Norte - Claret Norte,110429.0,2112
11.0,,SIN LEGALIZAR,Nueva Britalia,110401.0,2113
11.0,,SIN LEGALIZAR,Urb. NÃ©mesis,110080.0,2115
11.0,,SIN LEGALIZAR,Iberia - Villa Leticia,110241.0,2116
11.0,,SIN LEGALIZAR,Villa Olga,110812.0,2118
11.0,,SIN LEGALIZAR,Quimran Condominio,110462.0,2125
11.0,,SIN LEGALIZAR,Colpatria Santa Helena II Sector,110134.0,2127
11.0,,LEGALIZADO,La Estanzuela,110283.0,2134
11.0,,SIN LEGALIZAR,Los Tejares de Suba (Predio),110353.0,2140
11.0,,SIN LEGALIZAR,Zulia,110823.0,2145
11.0,,LEGALIZADO,Villa Maria,110808.0,2146
11.0,,LEGALIZADO,El Poa,110190.0,2148
11.0,,SIN LEGALIZAR,Los Naranjos - RincÃ³n de Suba,110346.0,2150
11.0,,SIN LEGALIZAR,S.C. Los_Naranjos,110517.0,2152
11.0,,SIN LEGALIZAR,El RincÃ³n - Urb. Amberes,110201.0,2156
11.0,,SIN LEGALIZAR,La Palma II,110300.0,2158
11.0,,SIN LEGALIZAR,Urb. Villa Lilia y El Rosal,110780.0,2160
1.0,UsaquÃ©n,SIN LEGALIZAR,Tibabita - El Caramely,10228.0,2164
11.0,,LEGALIZADO,Salitre I Sector,110551.0,2165
11.0,,SIN LEGALIZAR,Acapulco,110002.0,2166
11.0,,SIN LEGALIZAR,Tuna Baja III y III A,110662.0,2168
11.0,,SIN LEGALIZAR,S.C. Tuna Baja,110540.0,2175
11.0,,LEGALIZADO,Tuna Baja,110657.0,2177
11.0,,SIN LEGALIZAR,Niza Suba - Cerros de Sotileza,110379.0,2179
11.0,,LEGALIZADO,RincÃ³n de las Villas,110472.0,2182
11.0,,LEGALIZADO,Bernal y Forero,110044.0,2183
11.0,,SIN LEGALIZAR,Prados de la Sultana,110451.0,2184
11.0,,SIN LEGALIZAR,Niza Suba - Monteniza,110387.0,2193
11.0,,SIN LEGALIZAR,Prado Sur Sector La Villa,110436.0,2194
11.0,,SIN LEGALIZAR,Las Villas Sector III,110322.0,2200
11.0,,SIN LEGALIZAR,Santa Ana Suba Naranjos,110593.0,2203
11.0,,SIN LEGALIZAR,Turingia II,110668.0,2204
11.0,,SIN LEGALIZAR,Arboleda de Suba,110023.0,2212
11.0,,SIN LEGALIZAR,Senderos de Suba,110621.0,2214
11.0,,SIN LEGALIZAR,El Pinar de Suba II,110186.0,2217
10.0,EngativÃ¡,LEGALIZADO,La Esperanza II,100092.0,8
10.0,EngativÃ¡,SIN LEGALIZAR,Torquigua,100237.0,9
2.0,Chapinero,SIN LEGALIZAR,S.C. Espartillal,20071.0,12
1.0,UsaquÃ©n,SIN LEGALIZAR,Tafur Morales,10225.0,13
13.0,Teusaquillo,LEGALIZADO,Cama Vieja,130008.0,15
4.0,San CristÃ³bal,LEGALIZADO,La Playa,40083.0,22
4.0,San CristÃ³bal,SIN LEGALIZAR,S.C. Las Brisas,40155.0,23
9.0,FontibÃ³n,LEGALIZADO,El Pedregal,90034.0,29
11.0,,SIN LEGALIZAR,El Rodadero y El Pedregalito,110206.0,2219
11.0,,SIN LEGALIZAR,Turingia,110666.0,2220
11.0,,SIN LEGALIZAR,Tuna Alta Sector Bellavista,110653.0,2221
11.0,,SIN LEGALIZAR,Tuna Alta - Quinua,110650.0,2222
11.0,,SIN LEGALIZAR,Salamanca y Catalayud,110550.0,2227
11.0,,SIN LEGALIZAR,Urb. Piedra Verde,110753.0,2236
11.0,,LEGALIZADO,BerlÃ­n_,110042.0,2239
11.0,,SIN LEGALIZAR,BerlÃ­n IV Sector,110043.0,2240
11.0,,LEGALIZADO,San Carlos de Tibabuyes,110557.0,2242
11.0,,SIN LEGALIZAR,Colina Campestre I Sector,110130.0,2246
11.0,,SIN LEGALIZAR,Tuna Baja Las Mercedes,110664.0,2254
11.0,,SIN LEGALIZAR,Los Arrayanes de Suba,110337.0,2256
11.0,,SIN LEGALIZAR,Aures I,110032.0,2257
11.0,,SIN LEGALIZAR,Riobamba II,110480.0,2262
11.0,,SIN LEGALIZAR,El JordÃ¡n I,110166.0,2264
11.0,,LEGALIZADO,Mirandela,110361.0,2266
11.0,,SIN LEGALIZAR,Tara II,110633.0,2273
11.0,,SIN LEGALIZAR,San Fernandito (Predio),110561.0,2274
11.0,,SIN LEGALIZAR,Buganviles,110064.0,2275
11.0,,SIN LEGALIZAR,La Arcana (Predio),110265.0,2278
11.0,,SIN LEGALIZAR,La Poderosa y El Porvenir (Lote),110303.0,2287
11.0,,LEGALIZADO,Lombardia,110325.0,2288
5.0,Usme,LEGALIZADO,San Juan III Sector,50241.0,31
8.0,Kennedy,LEGALIZADO,Las Vegas,80178.0,36
5.0,Usme,SIN LEGALIZAR,S.C. El Hato,50189.0,39
5.0,Usme,SIN LEGALIZAR,S.C. La Regadera,50205.0,41
10.0,EngativÃ¡,SIN LEGALIZAR,La Faena - La Guayana (Predio),100096.0,44
7.0,Bosa,SIN LEGALIZAR,Recreo Reservado 1,70379.0,45
3.0,Santa Fe,LEGALIZADO,La Paz Central,30022.0,47
5.0,Usme,LEGALIZADO,Compostela II,50041.0,49
9.0,FontibÃ³n,SIN LEGALIZAR,Los Cambulos,90184.0,54
8.0,Kennedy,SIN LEGALIZAR,Villa Claudia III,80304.0,55
5.0,Usme,SIN LEGALIZAR,S.C. Liliana,50212.0,57
18.0,Rafael Uribe,LEGALIZADO,CallejÃ³n de Santa BÃ¡rbara III Etapa,180016.0,59
2.0,Chapinero,SIN LEGALIZAR,Urb. Nueva Granada,20111.0,68
2.0,Chapinero,LEGALIZADO,Santo Domingo,20098.0,69
5.0,Usme,SIN LEGALIZAR,Eucaliptos de la Esperanza,50089.0,70
5.0,Usme,LEGALIZADO,La_Perla,50127.0,75
12.0,Barrios Unidos,LEGALIZADO,Entrerios,120010.0,3305
12.0,Barrios Unidos,LEGALIZADO,Escuela Militar,120012.0,3306
12.0,Barrios Unidos,SIN LEGALIZAR,Los Andes - Urb. Calle Cien,120031.0,3311
10.0,EngativÃ¡,LEGALIZADO,Villa Sandra,100262.0,3316
10.0,EngativÃ¡,SIN LEGALIZAR,La Clarita,100090.0,3317
10.0,EngativÃ¡,SIN LEGALIZAR,Torredon,100238.0,3318
4.0,San CristÃ³bal,LEGALIZADO,Bellavista Sector Lucero,40014.0,3320
11.0,,SIN LEGALIZAR,Urb. El Santuario,110707.0,3325
4.0,San CristÃ³bal,SIN LEGALIZAR,Santa InÃ©s (El Topo),40196.0,3329
4.0,San CristÃ³bal,SIN LEGALIZAR,Urb. El RincÃ³n de San NicolÃ¡s,40028.0,3331
11.0,,LEGALIZADO,Alto de la Toma,110010.0,3334
5.0,Usme,LEGALIZADO,Villa_Hermosa,50284.0,3335
4.0,San CristÃ³bal,LEGALIZADO,San CristÃ³bal Sur Viejo,40176.0,3336
5.0,Usme,LEGALIZADO,El TriÃ¡ngulo_,50081.0,3343
5.0,Usme,LEGALIZADO,Nuevo Porvenir,50157.0,3344
5.0,Usme,LEGALIZADO,El Nuevo Portal,50062.0,3345
6.0,Tunjuelito,LEGALIZADO,San Benito,60022.0,3356
6.0,Tunjuelito,LEGALIZADO,Tunjuelito,60031.0,3358
11.0,,SIN LEGALIZAR,Urb. El Moral,110699.0,3364
16.0,Puente Aranda,LEGALIZADO,San Eusebio,160052.0,3365
16.0,Puente Aranda,SIN LEGALIZAR,Villa Sonia,160070.0,3370
16.0,Puente Aranda,SIN LEGALIZAR,San Jorge Central,160054.0,3371
5.0,Usme,LEGALIZADO,Nueva Esperanza_,50155.0,3377
5.0,Usme,SIN LEGALIZAR,S.C. Danubio II,50186.0,3378
5.0,Usme,SIN LEGALIZAR,Daza II Sector,50047.0,3379
5.0,Usme,LEGALIZADO,La Fiscala Sector Daza,50115.0,3381
5.0,Usme,SIN LEGALIZAR,S.C. La Picota,50204.0,3382
5.0,Usme,LEGALIZADO,Las Delicias,50135.0,3384
6.0,Tunjuelito,SIN LEGALIZAR,Zona Industrial,60035.0,3388
6.0,Tunjuelito,SIN LEGALIZAR,Urb. Santa Rosa - RincÃ³n de Venecia,60003.0,3389
6.0,Tunjuelito,SIN LEGALIZAR,Colmotores,60004.0,3391
6.0,Tunjuelito,SIN LEGALIZAR,RincÃ³n de Venecia,60019.0,3392
10.0,EngativÃ¡,SIN LEGALIZAR,Bosques de Granada,100023.0,3396
18.0,Rafael Uribe,LEGALIZADO,La Carolina,180057.0,3397
18.0,Rafael Uribe,LEGALIZADO,Nuevo Pensilvania Sur,180098.0,3398
9.0,FontibÃ³n,LEGALIZADO,Desarrollo Moravia,90025.0,3402
9.0,FontibÃ³n,SIN LEGALIZAR,Tierra Firme,90132.0,3405
16.0,Puente Aranda,LEGALIZADO,AlcalÃ¡,160001.0,3416
18.0,Rafael Uribe,LEGALIZADO,Puerto Rico,180111.0,3418
18.0,Rafael Uribe,LEGALIZADO,PrÃ­ncipe de Bochica,180109.0,3422
18.0,Rafael Uribe,SIN LEGALIZAR,Marruecos II Sector,180092.0,3426
11.0,,LEGALIZADO,Santa Helena_,110601.0,3430
18.0,Rafael Uribe,SIN LEGALIZAR,S.C Molinos del Sur,180136.0,3432
16.0,Puente Aranda,SIN LEGALIZAR,El JazmÃ­n II Sector,160018.0,3434
1.0,UsaquÃ©n,LEGALIZADO,La Cita,10111.0,3442
1.0,UsaquÃ©n,LEGALIZADO,Estrella del Norte,10094.0,3444
11.0,,SIN LEGALIZAR,Urb. Oviedo,110748.0,3449
1.0,UsaquÃ©n,SIN LEGALIZAR,La Alejandra Barrancas,10105.0,3455
5.0,Usme,LEGALIZADO,Almirante Padilla,50007.0,3456
5.0,Usme,SIN LEGALIZAR,Granjas de San Pedro,50097.0,3457
16.0,Puente Aranda,SIN LEGALIZAR,Torremolinos,160064.0,3460
10.0,EngativÃ¡,SIN LEGALIZAR,El Pantano - Junca y Montecitos,100063.0,3470
10.0,EngativÃ¡,SIN LEGALIZAR,Ciudadela Industrial El Dorado,100035.0,3475
10.0,EngativÃ¡,LEGALIZADO,Las Palmas Norte,100121.0,3477
10.0,EngativÃ¡,SIN LEGALIZAR,Molino del Viento,100158.0,3480
11.0,,SIN LEGALIZAR,Urb. Las Flores,110731.0,3481
11.0,,LEGALIZADO,Niza Norte,110370.0,3483
11.0,,SIN LEGALIZAR,San JerÃ³nimo,110566.0,3484
10.0,EngativÃ¡,SIN LEGALIZAR,Bolivia - Urb. San Vicente (Lote),100017.0,3487
10.0,EngativÃ¡,LEGALIZADO,Marandu,100152.0,3489
10.0,EngativÃ¡,LEGALIZADO,Las Palmeras_,100122.0,3491
5.0,Usme,LEGALIZADO,El Pedregal La Lira,50065.0,3492
18.0,Rafael Uribe,LEGALIZADO,RÃ­o de Janeiro El Pesebre,180116.0,3501
11.0,,LEGALIZADO,Salitre III Sector,110553.0,3505
18.0,Rafael Uribe,SIN LEGALIZAR,S.C. La Picota Oriental,180129.0,3511
10.0,EngativÃ¡,SIN LEGALIZAR,El Manantial,100050.0,3516
10.0,EngativÃ¡,SIN LEGALIZAR,S.C. El Laurel,100188.0,3517
10.0,EngativÃ¡,SIN LEGALIZAR,El Encanto - Portales de Confenalco,100045.0,3520
10.0,EngativÃ¡,SIN LEGALIZAR,Normandia Multifamiliar Covimac,100163.0,3522
10.0,EngativÃ¡,SIN LEGALIZAR,Normandia - Urb. Nueva Normandia,100160.0,3523
10.0,EngativÃ¡,SIN LEGALIZAR,Normandia - Conjunto Multifamiliar Colseguros,100161.0,3526
10.0,EngativÃ¡,LEGALIZADO,Santa Cecilia_,100226.0,3527
11.0,,SIN LEGALIZAR,Finca Niquia,110221.0,3537
11.0,,LEGALIZADO,Las Margaritas,110316.0,3539
11.0,,SIN LEGALIZAR,S.C. Portales del Norte,110524.0,3540
11.0,,SIN LEGALIZAR,Colina Campestre IV Sector,110132.0,3546
11.0,,SIN LEGALIZAR,Horizontes (Predio)_,110234.0,3557
11.0,,SIN LEGALIZAR,Nueva Tibabuyes - La Esmeralda,110404.0,3564
11.0,,SIN LEGALIZAR,Vereda Tibabuyes - Fontanar del RÃ­o,110785.0,3566
11.0,,SIN LEGALIZAR,Urb. San Antonio,110766.0,3567
11.0,,SIN LEGALIZAR,Palma Aldea La Juanita,110416.0,3568
11.0,,LEGALIZADO,San JosÃ© del Prado,110572.0,3569
11.0,,SIN LEGALIZAR,Colina Campestre III Sector,110131.0,3578
11.0,,LEGALIZADO,CanÃ³dromo,110091.0,3583
11.0,,SIN LEGALIZAR,CanÃ³dromo - Urb. Tierra Linda,110093.0,3585
11.0,,SIN LEGALIZAR,Prado Sur,110441.0,3589
11.0,,LEGALIZADO,Ciudad Hunza,110121.0,3594
11.0,,SIN LEGALIZAR,Karimagua Conejera,110256.0,3598
11.0,,SIN LEGALIZAR,Roselandia (Finca),110484.0,3600
11.0,,LEGALIZADO,El Cerezo,110155.0,3602
11.0,,SIN LEGALIZAR,Santa RosalÃ­a II El Cartucho,110616.0,3603
10.0,EngativÃ¡,SIN LEGALIZAR,Santa MÃ³nica - Urb. El Pedregal,100232.0,3611
4.0,San CristÃ³bal,LEGALIZADO,Urb. Golconda,40219.0,3613
12.0,Barrios Unidos,SIN LEGALIZAR,Los Andes - Urb. Teusaca,120033.0,3614
12.0,Barrios Unidos,SIN LEGALIZAR,Los Andes - Vizcaya III Sector,120034.0,3615
5.0,Usme,SIN LEGALIZAR,Nueva Costa Rica,50154.0,3616
5.0,Usme,LEGALIZADO,Gran Yomasa I,50095.0,3617
4.0,San CristÃ³bal,LEGALIZADO,ValparaÃ­so,40246.0,3618
9.0,FontibÃ³n,LEGALIZADO,Zona Franca,90191.0,3622
9.0,FontibÃ³n,LEGALIZADO,El Vergel,90043.0,3623
7.0,Bosa,SIN LEGALIZAR,S.C. San Bernardino XXV,70278.0,2968
2.0,Chapinero,LEGALIZADO,La Cabrera,20041.0,2969
2.0,Chapinero,SIN LEGALIZAR,S.C. El Retiro,20069.0,2970
2.0,Chapinero,SIN LEGALIZAR,S.C. Granada,20072.0,2972
5.0,Usme,LEGALIZADO,Brisas del Llano,50025.0,2973
9.0,FontibÃ³n,SIN LEGALIZAR,ValparaÃ­so II Etapa,90170.0,2975
11.0,,LEGALIZADO,Iragua,110246.0,2978
5.0,Usme,LEGALIZADO,El Bosque,50050.0,2979
5.0,Usme,SIN LEGALIZAR,Santa Marta,50256.0,2984
10.0,EngativÃ¡,SIN LEGALIZAR,Torres de San Rafael,100239.0,2987
2.0,Chapinero,SIN LEGALIZAR,S.C. Maria Cristina,20080.0,2988
11.0,,SIN LEGALIZAR,El TorreÃ³n,110216.0,2990
9.0,FontibÃ³n,SIN LEGALIZAR,Altos de San SebastiÃ¡n,90003.0,2994
9.0,FontibÃ³n,SIN LEGALIZAR,Predio Cundinamarca,90085.0,2995
11.0,,SIN LEGALIZAR,La Alhambra Sector Sur,110261.0,2997
9.0,FontibÃ³n,LEGALIZADO,Moravia,90077.0,2999
9.0,FontibÃ³n,SIN LEGALIZAR,La Provincia,90067.0,3000
18.0,Rafael Uribe,LEGALIZADO,Diana Turbay,180022.0,931
10.0,EngativÃ¡,SIN LEGALIZAR,La Almeria_,100086.0,936
4.0,San CristÃ³bal,LEGALIZADO,Sidel - Terrazas de Oriente,40261.0,937
9.0,FontibÃ³n,LEGALIZADO,Veracruz,90172.0,939
16.0,Puente Aranda,SIN LEGALIZAR,Jorge Gaitan Cortes,160027.0,943
8.0,Kennedy,SIN LEGALIZAR,Palmitas - La Vega I,80213.0,945
1.0,UsaquÃ©n,SIN LEGALIZAR,Urb. Carrera 32 186-07,10266.0,954
8.0,Kennedy,SIN LEGALIZAR,Villa Alsacia Ciudadela,80298.0,958
8.0,Kennedy,SIN LEGALIZAR,Bavaria I Sector,80022.0,961
9.0,FontibÃ³n,SIN LEGALIZAR,Bellavista Los Pantanos,90009.0,962
8.0,Kennedy,SIN LEGALIZAR,Bavaria Techo II Sector,80024.0,964
8.0,Kennedy,LEGALIZADO,Villa Alsacia,80297.0,965
8.0,Kennedy,SIN LEGALIZAR,S.C. Nuevo Techo,80244.0,966
8.0,Kennedy,LEGALIZADO,Ciudad de Cali,80054.0,970
8.0,Kennedy,LEGALIZADO,Los Almendros,80180.0,975
8.0,Kennedy,LEGALIZADO,Horizonte Occidente,80135.0,977
8.0,Kennedy,LEGALIZADO,Altamar II Sector,80011.0,978
8.0,Kennedy,LEGALIZADO,Argelia,80335.0,983
11.0,,LEGALIZADO,Britalia San Diego,110060.0,984
8.0,Kennedy,SIN LEGALIZAR,Carvajal II,80336.0,985
8.0,Kennedy,LEGALIZADO,Nueva Timiza,80205.0,987
8.0,Kennedy,SIN LEGALIZAR,Timiza - AgrupaciÃ³n De Vivienda Tonoli,80278.0,989
8.0,Kennedy,SIN LEGALIZAR,Villa Timiza,80325.0,991
8.0,Kennedy,LEGALIZADO,El ComitÃ©,80085.0,998
8.0,Kennedy,SIN LEGALIZAR,Urb. Catalina,80285.0,1003
8.0,Kennedy,LEGALIZADO,Villas de Kennedy,80327.0,1006
8.0,Kennedy,SIN LEGALIZAR,Jorge Uribe Botero - Villa Andrea,80138.0,1008
8.0,Kennedy,LEGALIZADO,Class,80076.0,1011
8.0,Kennedy,SIN LEGALIZAR,Salem,80251.0,1013
8.0,Kennedy,SIN LEGALIZAR,Villas de Kennedy II,80328.0,1014
11.0,,SIN LEGALIZAR,El RincÃ³n - Urb. San Gabriel,110202.0,1015
8.0,Kennedy,LEGALIZADO,Corabastos,80078.0,1016
8.0,Kennedy,LEGALIZADO,Onasis II,80210.0,1020
8.0,Kennedy,SIN LEGALIZAR,Lagos De Timiza I,80161.0,1021
8.0,Kennedy,SIN LEGALIZAR,El Palenque,80092.0,1022
8.0,Kennedy,LEGALIZADO,La_Maria,80154.0,1025
8.0,Kennedy,LEGALIZADO,Gran Britalia,80129.0,1029
8.0,Kennedy,LEGALIZADO,Pastranita I Sector,80216.0,1030
10.0,EngativÃ¡,LEGALIZADO,Villa Sagrario,100261.0,1033
6.0,Tunjuelito,SIN LEGALIZAR,Parque El Tunal,60017.0,1034
8.0,Kennedy,SIN LEGALIZAR,Castilla la Nueva,80048.0,1036
8.0,Kennedy,LEGALIZADO,VisiÃ³n de Colombia,80329.0,1042
8.0,Kennedy,SIN LEGALIZAR,El Condado de la Paz - Villa VerÃ³nica,80087.0,1043
8.0,Kennedy,SIN LEGALIZAR,Marsella Aloha Sector Norte,80188.0,1044
8.0,Kennedy,SIN LEGALIZAR,AlfÃ©rez Real,80003.0,1050
8.0,Kennedy,SIN LEGALIZAR,El Almenar,80081.0,1052
8.0,Kennedy,LEGALIZADO,Alfonso LÃ³pez Michelsen,80004.0,1053
8.0,Kennedy,LEGALIZADO,AndalucÃ­a,80016.0,1055
8.0,Kennedy,SIN LEGALIZAR,El Vergel La Promesa,80121.0,1056
8.0,Kennedy,SIN LEGALIZAR,El Tintal La Pampa II,80115.0,1060
8.0,Kennedy,SIN LEGALIZAR,Bosconia,80032.0,1063
8.0,Kennedy,SIN LEGALIZAR,Ciudad Techo I,80074.0,1064
8.0,Kennedy,SIN LEGALIZAR,Villa Galante,80314.0,1065
8.0,Kennedy,LEGALIZADO,Villa Emilia - Amparo II Sector,80313.0,1072
8.0,Kennedy,LEGALIZADO,Villa de la Torre II,80309.0,1073
8.0,Kennedy,LEGALIZADO,Marsella,80187.0,1075
8.0,Kennedy,SIN LEGALIZAR,Glorieta de las Americas,80128.0,1076
8.0,Kennedy,SIN LEGALIZAR,Santa Rosa del Carvajal,80268.0,1078
8.0,Kennedy,LEGALIZADO,Santa Catalina Sector II,80263.0,1079
8.0,Kennedy,LEGALIZADO,PiÃ³ XII,80228.0,1080
8.0,Kennedy,SIN LEGALIZAR,S.C. Osorio II - La Magdalena Ciudad Tintal,80245.0,1082
8.0,Kennedy,LEGALIZADO,Campo_Hermoso,80039.0,1085
8.0,Kennedy,LEGALIZADO,Villa Castilla - El TriÃ¡ngulo,80301.0,1096
8.0,Kennedy,SIN LEGALIZAR,El TriÃ¡ngulo Ciudad Techo,80117.0,1097
8.0,Kennedy,LEGALIZADO,El Patio III Sector,80097.0,1099
8.0,Kennedy,LEGALIZADO,El_Rosario,80109.0,1102
8.0,Kennedy,LEGALIZADO,Santa MÃ³nica_,80266.0,1104
8.0,Kennedy,SIN LEGALIZAR,Lucerna,80183.0,1108
8.0,Kennedy,LEGALIZADO,JazmÃ­n Occidental,80137.0,1113
8.0,Kennedy,LEGALIZADO,Jacqueline,80136.0,1114
11.0,,LEGALIZADO,El Progreso,110195.0,1115
8.0,Kennedy,LEGALIZADO,Perpetuo Socorro,80221.0,1117
8.0,Kennedy,SIN LEGALIZAR,San MartÃ­n de Porres I,80260.0,1118
8.0,Kennedy,SIN LEGALIZAR,S C. La Paz Bosa,80242.0,1119
8.0,Kennedy,SIN LEGALIZAR,Vegas de Santa Ana - Samaria,80294.0,1120
8.0,Kennedy,SIN LEGALIZAR,S.C. Cementerio Jardines Apogeo,80237.0,1123
11.0,,SIN LEGALIZAR,Ciudad Hunza - La Esperanza I,110123.0,1129
8.0,Kennedy,SIN LEGALIZAR,Nueva Marsella I Sector,80201.0,1130
8.0,Kennedy,SIN LEGALIZAR,El Progreso I Sector,80104.0,1132
8.0,Kennedy,SIN LEGALIZAR,El RubÃ­ II,80111.0,1133
8.0,Kennedy,LEGALIZADO,Osorio XII,80212.0,1138
8.0,Kennedy,SIN LEGALIZAR,S.C. Osorio II - San Ignacio Vereda El Tintal,80246.0,1143
8.0,Kennedy,SIN LEGALIZAR,Casablanca II,80046.0,1171
5.0,Usme,SIN LEGALIZAR,Altos de Betania III,50008.0,76
10.0,EngativÃ¡,LEGALIZADO,Sabanas del Dorado II,100215.0,81
11.0,,SIN LEGALIZAR,El Cucharo,110159.0,86
9.0,FontibÃ³n,LEGALIZADO,CapellanÃ­a,90014.0,90
5.0,Usme,SIN LEGALIZAR,S.C La Fiscala Norte,50202.0,91
6.0,Tunjuelito,LEGALIZADO,Muzu,60014.0,93
5.0,Usme,LEGALIZADO,San Juan Bautista,50238.0,96
4.0,San CristÃ³bal,LEGALIZADO,Los Libertadores,40103.0,97
3.0,Santa Fe,LEGALIZADO,Egipto Alto (Julio Cesar Turbay),30004.0,98
